0,1,2,3,4,5,6,7,8,9
29,12,40,1,8,5,10,0,1,5
53,10,66,1,15,0,5,0,1,5
20,10,40,1,15,5,2,0,1,5
39,14,40,1,2,5,14,0,0,5
36,9,45,1,0,0,5,0,1,5
53,4,56,1,1,4,13,3,0,5
34,10,50,1,15,0,7,0,1,5
36,9,40,2,0,0,4,0,1,5
41,13,40,7,5,4,14,0,0,5
34,9,38,1,0,4,7,0,0,5
68,5,2,2,7,0,4,0,1,5
37,13,50,1,5,0,14,2,1,35
22,10,40,1,15,0,10,0,1,5
43,8,40,1,9,0,5,0,1,5
19,10,30,2,15,5,4,0,0,5
36,10,40,1,15,5,7,0,1,5
47,9,55,1,0,0,11,0,1,5
25,11,40,1,6,5,8,4,0,35
33,10,40,1,15,6,13,0,1,5
27,10,40,1,15,5,13,0,0,5
33,10,70,1,15,5,10,0,1,5
24,9,40,1,0,0,2,0,0,5
47,10,40,7,15,4,14,0,0,5
48,6,40,5,11,0,7,0,1,5
28,9,50,1,0,0,11,0,1,5
33,13,40,7,5,0,14,0,1,5
33,11,56,7,6,5,1,0,1,5
26,10,25,1,15,5,9,0,0,5
22,11,40,1,6,5,7,0,1,5
34,10,55,1,15,0,7,0,1,5
31,10,45,5,15,5,7,0,1,5
73,9,15,2,0,2,4,0,0,5
38,11,40,7,6,0,7,0,1,5
51,10,40,8,15,0,14,0,0,5
36,10,40,1,15,0,7,0,1,5
64,9,15,8,0,0,11,0,1,5
24,10,55,1,15,5,13,0,1,5
21,10,20,4,15,5,7,0,0,5
28,10,60,1,15,0,5,0,1,5
18,7,25,2,3,5,4,0,1,5
41,9,50,5,0,0,5,0,1,5
17,5,16,1,7,5,8,0,1,5
58,16,50,1,12,0,14,0,1,5
50,13,8,8,5,0,11,0,1,5
30,7,40,1,3,3,3,1,1,23
47,9,40,1,0,0,5,0,1,5
24,10,20,1,15,5,11,0,1,5
50,10,40,6,15,0,7,3,1,5
29,14,55,1,2,5,14,0,1,1
31,16,40,8,12,0,14,0,1,5
40,9,70,8,0,0,12,0,1,5
31,10,60,1,15,5,11,0,0,5
53,5,40,1,7,0,13,3,1,5
33,9,40,1,0,5,9,0,0,5
43,13,40,1,5,0,8,0,1,5
38,13,50,1,5,0,7,0,0,5
18,7,30,1,3,5,11,0,0,5
50,9,40,1,0,0,7,0,1,5
27,7,40,1,3,0,5,0,1,5
19,10,25,1,15,5,11,0,0,5
24,13,40,4,5,5,10,0,0,5
25,14,35,1,2,5,14,0,1,5
34,13,50,1,5,4,11,0,0,5
30,11,35,5,6,0,11,0,1,5
37,14,40,6,2,4,14,0,0,5
38,9,48,1,0,0,13,0,1,5
67,9,12,0,0,0,9,4,1,41
35,9,30,1,0,0,2,0,1,5
75,9,30,8,0,0,12,0,1,5
47,10,50,1,15,0,7,0,0,5
23,6,40,1,11,0,3,0,1,5
51,9,8,6,0,4,9,0,0,5
42,9,40,7,0,4,8,3,1,5
32,10,32,1,15,0,10,0,0,5
54,9,35,1,0,6,11,0,0,5
20,10,40,1,15,5,3,0,0,5
39,9,40,1,0,0,5,0,1,5
35,9,40,1,0,5,13,0,0,5
45,13,35,7,5,0,5,0,1,5
27,13,40,1,5,5,11,0,0,5
61,4,30,8,1,0,11,0,1,5
41,9,50,1,0,5,11,0,1,5
22,10,40,1,15,5,10,0,1,5
66,13,6,2,5,0,4,0,1,5
25,10,40,1,15,0,5,0,1,5
20,10,35,1,15,5,8,0,0,5
20,10,35,1,15,5,13,3,0,5
67,13,16,5,5,0,7,0,1,5
44,10,60,1,15,0,11,0,1,5
42,9,60,1,0,0,11,0,1,5
29,10,40,7,15,5,9,2,1,7
48,10,38,1,15,5,5,0,0,5
25,9,40,1,0,5,9,3,0,5
31,9,99,1,0,4,8,0,0,5
40,14,20,1,2,4,14,0,1,5
26,10,40,1,15,0,11,0,1,5
28,9,35,1,0,0,8,0,0,5
52,10,40,1,15,0,5,0,1,5
41,9,40,8,0,0,14,0,1,5
39,13,50,8,5,0,12,0,0,5
48,9,16,1,0,5,9,3,0,37
19,9,30,1,0,5,11,0,0,5
19,10,40,1,15,5,11,0,1,5
32,9,50,1,0,5,3,0,1,5
39,9,40,1,0,5,3,0,1,5
33,9,40,1,0,0,5,0,1,5
38,9,40,1,0,5,3,0,1,5
27,10,45,1,15,5,12,0,1,5
23,9,45,1,0,5,7,0,0,5
59,11,48,2,6,4,4,0,1,5
25,13,20,7,5,5,9,4,1,34
37,12,68,5,8,0,11,0,1,5
31,9,65,1,0,0,2,0,1,5
24,12,37,1,8,5,11,0,0,5
53,13,38,7,5,4,9,0,0,28
26,10,40,1,15,5,3,3,1,35
25,10,40,1,15,0,9,0,0,5
59,7,40,1,3,5,13,0,1,5
39,9,40,6,0,4,9,0,0,5
28,10,40,1,15,5,3,0,1,5
22,9,40,1,0,5,3,0,1,5
20,9,40,1,0,5,5,0,1,3
25,10,40,1,15,5,8,0,0,5
27,10,50,1,15,5,5,0,1,5
20,9,40,1,0,5,11,0,1,5
63,10,24,2,15,2,4,3,0,5
43,6,25,8,11,4,12,0,1,5
39,10,40,1,15,4,9,0,0,5
27,13,45,1,5,5,14,0,1,5
17,6,5,1,11,5,11,0,0,5
40,15,72,4,4,0,14,0,1,5
50,10,48,1,15,0,5,0,1,5
23,13,35,5,5,5,9,0,0,5
30,9,40,1,0,5,7,0,0,5
24,9,50,1,0,0,3,0,1,5
23,13,20,1,5,5,9,0,0,5
45,13,20,8,5,0,5,0,1,5
22,10,20,1,15,5,11,0,1,5
41,10,40,1,15,5,3,0,1,5
48,4,40,1,1,0,13,0,1,5
31,9,40,1,0,4,13,0,1,5
49,13,50,5,5,0,7,0,1,5
38,9,40,1,0,5,5,0,1,5
58,9,48,7,0,0,2,0,1,5
58,13,50,1,5,4,14,0,0,5
61,9,40,8,0,0,7,0,1,5
32,11,45,1,6,0,10,0,1,5
33,9,50,8,0,4,5,0,1,5
28,13,50,1,5,6,7,0,0,5
22,10,11,1,15,5,8,0,0,5
35,9,40,1,0,0,5,0,1,5
59,9,55,1,0,0,11,0,1,5
50,9,40,8,0,0,11,3,1,5
56,8,40,5,9,2,7,0,0,5
36,9,40,8,0,5,5,0,1,5
18,6,30,2,11,5,4,0,1,5
28,10,60,1,15,0,11,1,1,5
42,11,40,1,6,0,14,3,1,5
60,9,40,1,0,0,8,0,1,5
41,10,91,5,15,0,11,0,1,5
36,9,55,1,0,0,5,0,1,5
52,14,40,7,2,0,14,0,1,5
42,9,40,8,0,0,2,0,1,5
26,10,55,7,15,0,1,0,1,5
31,13,40,7,5,4,14,0,0,5
47,3,40,1,10,6,11,0,0,23
35,10,50,1,15,0,13,0,1,5
19,5,25,1,7,5,3,0,1,5
59,10,80,8,15,0,11,0,0,5
38,13,40,1,5,0,7,0,1,5
36,13,50,1,5,0,7,0,1,5
35,14,55,1,2,5,7,0,0,5
39,9,30,1,0,0,12,0,1,5
64,10,40,1,15,6,8,0,1,5
17,6,25,7,11,5,8,0,0,5
49,10,32,1,15,0,8,0,1,5
19,10,25,1,15,5,8,0,0,5
26,9,45,1,0,5,3,0,1,5
38,4,40,1,1,0,9,0,1,5
25,13,25,1,5,5,7,0,0,5
19,9,40,1,0,5,14,0,0,5
22,11,40,1,6,5,7,4,1,4
60,10,44,1,15,4,5,0,1,5
46,9,37,1,0,6,5,0,1,5
33,10,40,4,15,5,8,0,1,5
51,14,40,7,2,4,7,0,0,5
18,9,30,2,0,5,4,0,0,5
60,9,25,5,0,0,12,0,1,5
39,9,60,8,0,0,12,0,1,5
39,12,40,1,8,5,10,0,0,5
40,10,40,7,15,5,7,0,1,5
48,10,65,1,15,0,7,0,1,5
24,9,40,1,0,5,3,0,1,5
32,9,40,1,0,4,3,0,1,5
31,10,60,8,15,0,5,0,1,5
39,9,40,1,0,5,13,3,1,5
27,14,40,1,2,5,7,0,0,5
45,14,38,4,2,5,9,3,1,5
22,9,40,2,0,4,4,3,0,5
31,13,40,1,5,5,5,4,1,10
63,9,40,1,0,4,7,0,0,5
45,13,50,1,5,0,7,0,1,5
28,10,50,4,15,6,9,0,0,5
23,13,40,1,5,5,11,0,0,5
50,9,44,1,0,0,5,0,1,5
33,8,40,1,9,0,1,0,1,5
22,10,40,2,15,5,4,0,1,5
29,10,40,1,15,0,2,0,1,5
36,9,35,1,0,4,9,0,0,5
60,2,40,1,14,0,5,0,1,23
46,13,50,1,5,0,2,0,1,35
67,14,40,2,2,2,4,0,0,5
20,10,15,2,15,5,4,0,0,20
23,13,55,1,5,5,11,0,1,5
38,9,50,5,0,0,7,0,1,5
60,15,40,1,4,0,7,0,1,5
20,10,35,8,15,5,5,0,0,5
37,10,48,1,15,2,13,3,0,5
37,9,40,1,0,5,5,0,1,5
58,9,40,1,0,0,5,0,1,5
25,13,30,1,5,5,5,0,1,30
27,10,60,1,15,5,9,0,0,5
33,10,55,1,15,0,13,0,1,5
43,10,40,4,15,4,9,0,0,5
21,10,20,6,15,5,10,3,1,5
45,9,40,1,0,0,5,2,1,23
44,3,40,1,10,0,13,3,1,5
52,4,40,2,1,0,4,0,1,5
31,9,20,1,0,5,8,3,0,5
18,7,15,6,3,5,8,4,1,41
20,9,30,1,0,5,8,0,0,5
32,9,40,1,0,5,13,0,1,5
48,6,40,1,11,0,2,3,1,5
46,9,40,1,0,0,8,3,1,5
28,9,50,1,0,0,13,0,1,5
27,9,40,8,0,5,11,3,1,5
18,10,32,6,15,5,11,0,0,5
50,14,40,5,2,0,11,0,1,5
43,9,40,1,0,0,13,0,0,29
32,13,30,1,5,4,11,0,0,5
43,9,48,1,0,6,7,0,0,5
50,13,40,1,5,0,7,0,1,35
35,10,40,1,15,4,7,0,0,5
20,9,5,2,0,5,4,0,0,5
73,9,65,2,0,2,4,0,0,5
46,9,45,1,0,4,9,0,0,5
58,9,60,1,0,0,2,0,1,5
40,9,50,1,0,5,5,0,1,5
25,13,40,1,5,5,9,0,1,5
22,12,25,1,8,5,9,0,0,5
33,13,40,6,5,0,14,0,1,5
49,11,40,6,6,0,5,0,1,5
62,6,40,1,11,4,14,0,0,5
56,10,48,7,15,4,1,3,1,5
24,9,40,1,0,5,2,0,0,23
42,9,40,1,0,5,8,0,0,5
41,14,40,1,2,4,7,0,0,5
23,13,66,1,5,5,8,0,1,7
22,10,40,2,15,5,4,0,1,5
35,13,40,1,5,5,9,0,1,5
42,9,40,1,0,3,3,4,1,35
22,9,40,1,0,5,13,0,1,23
32,9,50,8,0,0,5,0,1,5
25,9,40,1,0,5,5,0,1,5
66,3,15,1,10,4,6,3,0,5
26,9,38,4,0,0,1,0,1,5
55,13,45,1,5,0,7,0,1,5
24,9,40,1,0,0,5,0,1,5
25,9,40,1,0,5,11,0,1,5
22,10,40,1,15,5,9,0,0,5
31,9,40,1,0,5,8,0,1,5
30,9,40,1,0,4,9,0,0,5
54,9,15,1,0,5,8,0,1,5
19,10,40,2,15,5,4,0,0,5
56,5,40,1,7,4,5,0,0,5
47,9,60,1,0,0,5,4,1,14
29,9,40,1,0,0,5,3,1,5
53,9,40,1,0,0,5,0,1,5
22,9,40,1,0,5,13,3,0,5
42,9,40,1,0,4,7,0,0,5
21,10,40,1,15,5,11,0,1,5
36,9,70,5,0,5,8,0,0,5
60,3,40,1,10,0,11,0,1,35
69,11,25,1,6,2,11,0,0,5
31,9,40,1,0,0,2,1,1,5
48,10,55,1,15,4,9,0,0,5
23,9,40,1,0,5,7,0,0,5
47,9,40,1,0,0,9,3,1,5
36,9,40,1,0,5,13,1,0,5
39,12,50,1,8,0,7,0,1,5
22,9,46,1,0,5,2,0,0,5
36,9,40,1,0,0,13,0,1,5
54,2,40,1,14,0,8,0,1,23
33,9,40,6,0,4,9,0,0,5
52,10,65,1,15,0,11,0,1,5
23,13,32,1,5,5,11,0,1,5
33,2,40,1,14,0,3,0,1,23
30,11,38,1,6,4,9,0,0,5
35,11,38,1,6,0,10,3,1,17
35,11,20,2,6,0,4,0,0,5
27,9,37,1,0,5,3,0,1,5
24,9,35,1,0,5,8,0,1,5
44,9,40,7,0,0,13,0,1,5
62,11,20,1,6,6,6,3,0,5
75,9,20,8,0,0,12,0,1,5
47,13,50,1,5,0,14,0,1,5
64,15,60,1,4,0,7,0,1,5
54,9,42,1,0,4,10,0,1,5
41,13,40,6,5,0,7,0,1,5
33,12,40,1,8,0,5,0,1,5
20,10,10,1,15,5,9,0,0,5
51,13,50,1,5,4,11,0,1,5
45,15,50,5,4,5,5,0,1,5
18,7,72,2,3,5,4,0,1,5
43,6,40,1,11,0,2,0,1,15
32,9,40,1,0,4,9,0,0,5
61,10,40,1,15,4,11,0,0,5
21,2,40,1,14,0,8,0,1,19
56,7,49,1,3,4,5,0,1,5
28,9,60,1,0,5,3,0,1,5
23,10,40,1,15,5,3,3,0,5
55,10,84,1,15,0,2,0,1,5
33,9,70,1,0,5,2,0,1,5
22,10,20,1,15,5,9,0,0,5
43,11,40,7,6,0,7,0,1,5
32,9,40,8,0,4,7,0,0,5
38,10,40,1,15,0,11,0,0,5
18,5,20,1,7,5,12,0,1,5
35,10,50,1,15,0,5,0,1,5
67,9,40,2,0,2,4,0,0,5
29,9,40,1,0,4,13,0,0,5
19,2,55,1,14,5,3,0,1,23
39,7,35,1,3,0,5,0,1,5
45,15,55,5,4,0,14,0,1,5
42,4,40,7,1,0,5,0,1,5
34,13,40,1,5,5,11,0,1,5
52,13,40,7,5,0,10,0,1,5
18,7,25,2,3,5,4,0,1,5
64,9,25,1,0,0,12,0,1,20
30,13,45,1,5,0,11,0,1,5
43,13,42,7,5,4,7,0,1,18
49,10,40,8,15,5,5,0,1,5
35,10,40,1,15,0,14,0,1,5
37,15,50,8,4,0,14,0,1,5
49,4,40,1,1,0,3,0,1,5
19,7,40,1,3,6,8,0,0,5
31,9,40,1,0,5,8,3,1,5
26,10,40,1,15,0,5,0,1,5
44,10,55,1,15,0,11,0,1,5
38,10,40,1,15,0,8,0,0,5
33,9,60,8,0,0,11,0,1,5
24,9,37,2,0,6,4,3,0,5
18,8,20,1,9,5,8,0,1,5
32,11,40,1,6,2,10,3,0,5
27,9,40,1,0,4,9,0,0,5
28,14,40,4,2,0,7,3,1,17
30,11,40,8,6,5,5,0,1,5
33,9,38,1,0,5,8,3,1,5
74,14,10,1,2,4,11,0,0,5
36,9,70,1,0,5,5,4,1,4
36,12,55,1,8,0,10,0,1,5
39,13,45,1,5,4,7,0,0,5
25,13,80,5,5,5,11,0,1,5
21,9,40,1,0,6,12,0,1,5
39,11,50,4,6,5,7,0,0,5
38,10,32,1,15,4,14,0,0,5
20,9,25,1,0,5,11,4,0,5
51,9,40,1,0,4,5,0,1,5
21,9,40,1,0,5,9,0,0,5
36,10,40,1,15,5,14,0,0,5
50,9,40,1,0,6,8,3,0,5
38,9,55,1,0,0,7,0,1,5
25,13,40,7,5,5,14,0,0,5
23,10,15,1,15,5,11,0,0,5
36,13,55,1,5,0,7,0,1,5
41,13,40,1,5,0,14,0,1,18
34,14,50,1,2,5,7,0,0,5
19,10,10,4,15,5,8,0,1,5
18,6,3,1,11,5,8,0,0,5
36,6,40,1,11,4,11,0,1,5
29,10,45,1,15,5,5,0,1,5
23,9,32,1,0,5,7,0,0,5
35,9,40,1,0,0,3,0,1,5
35,9,40,1,0,5,2,0,1,5
40,9,40,1,0,0,2,0,1,5
22,10,40,1,15,5,2,4,1,5
19,10,15,4,15,5,9,0,0,5
70,7,40,1,3,0,2,0,1,5
38,10,55,1,15,4,2,3,1,5
35,10,50,1,15,0,11,0,1,5
25,10,35,1,15,5,8,0,0,5
39,10,45,1,15,0,5,0,1,5
50,16,37,1,12,0,14,3,1,35
43,12,50,1,8,0,14,0,1,5
37,10,40,6,15,0,9,0,1,41
29,6,12,2,11,6,4,0,0,5
20,9,40,1,0,5,8,3,1,5
21,10,40,1,15,5,9,0,0,5
47,9,40,1,0,0,3,3,0,5
44,12,40,1,8,4,10,0,0,5
25,7,40,1,3,5,8,0,1,5
43,16,40,4,12,5,14,0,0,5
46,11,40,6,6,0,9,0,1,5
42,10,60,1,15,0,13,0,1,5
46,14,40,7,2,4,14,1,1,5
22,10,30,1,15,5,8,0,0,5
49,9,40,1,0,0,2,3,1,5
21,9,50,1,0,0,13,0,1,5
53,14,40,1,2,0,9,0,0,5
43,10,42,1,15,4,5,0,1,5
22,9,50,1,0,5,8,0,1,5
28,11,40,1,6,5,9,0,0,5
25,10,24,1,15,5,10,0,0,5
40,13,40,1,5,0,7,4,1,38
50,10,45,1,15,0,10,0,1,5
48,10,65,8,15,4,11,0,1,5
30,9,40,1,0,0,13,0,1,5
33,9,38,1,0,3,8,3,0,5
34,10,40,1,15,0,5,4,1,41
42,13,40,1,5,0,9,4,1,5
48,10,65,8,15,0,7,4,1,5
29,9,40,1,0,0,13,0,1,5
33,6,40,1,11,5,3,0,1,5
44,11,25,1,6,0,2,0,0,5
49,9,45,1,0,0,13,0,1,5
25,9,40,1,0,0,3,0,1,5
33,13,40,1,5,5,7,0,0,5
38,10,60,1,15,0,11,0,1,5
20,9,38,1,0,5,11,0,0,5
44,9,50,1,0,5,3,0,1,5
45,13,40,1,5,0,2,0,1,5
27,9,50,5,0,5,11,0,1,5
18,9,40,1,0,5,13,0,1,5
38,9,50,1,0,4,5,0,1,5
45,7,42,1,3,0,5,0,1,5
64,3,16,1,10,2,8,3,0,5
34,13,35,1,5,5,11,0,0,5
45,13,40,8,5,0,2,0,1,5
42,9,40,8,0,4,5,0,1,5
26,6,20,1,11,5,9,3,1,5
27,11,40,1,6,5,5,0,1,5
21,10,40,1,15,5,11,0,0,5
23,10,30,2,15,5,4,0,1,5
47,10,40,1,15,0,5,0,1,5
20,10,40,4,15,5,9,0,0,5
46,13,38,4,5,0,14,0,1,5
35,9,40,2,0,0,4,3,0,5
28,10,24,1,15,5,10,0,0,5
21,10,40,1,15,5,11,0,0,5
36,9,40,1,0,5,13,0,1,5
29,16,60,1,12,4,14,0,0,5
38,13,40,1,5,0,7,0,1,35
37,13,50,1,5,0,7,0,1,5
81,2,45,8,14,2,11,0,1,23
41,10,40,1,15,4,7,0,0,5
29,13,40,1,5,5,11,0,0,5
30,12,40,8,8,4,9,0,0,5
25,9,40,1,0,5,9,0,1,5
42,9,40,6,0,5,9,0,0,5
30,9,40,1,0,4,2,3,1,5
65,9,20,2,0,0,4,0,1,5
18,9,35,1,0,5,8,0,1,5
30,10,48,1,15,5,1,0,1,5
61,12,42,1,8,0,7,0,1,5
21,9,45,1,0,5,13,0,1,5
53,9,48,1,0,0,13,0,1,5
60,4,15,1,1,6,6,3,0,5
47,6,40,1,11,0,5,0,1,5
48,10,40,1,15,4,9,3,1,5
32,13,40,1,5,5,14,0,0,5
25,14,35,2,2,5,4,0,0,30
31,13,40,1,5,5,14,0,1,5
33,14,30,4,2,5,14,0,1,5
27,9,50,8,0,0,12,0,1,5
44,9,40,1,0,4,9,0,0,5
37,10,40,1,15,0,13,0,1,5
34,9,40,1,0,4,3,3,1,5
51,10,40,6,15,0,14,0,1,5
51,14,40,1,2,4,1,0,1,5
25,13,60,7,5,0,14,0,1,5
25,13,24,1,5,5,8,3,0,17
29,13,50,6,5,1,14,0,1,5
36,9,70,8,0,5,12,0,1,5
55,9,40,1,0,4,13,0,0,5
39,13,40,1,5,4,11,0,0,5
31,6,40,1,11,4,3,0,1,5
31,15,40,1,4,0,10,4,1,34
51,11,40,5,6,5,9,0,0,5
62,9,32,1,0,5,9,0,0,5
27,13,52,1,5,4,7,0,1,5
23,10,30,1,15,5,9,0,1,5
35,5,50,8,7,0,5,0,1,5
46,12,36,1,8,5,14,0,0,5
45,13,50,5,5,4,7,0,1,5
27,9,40,1,0,0,3,0,1,5
46,9,40,1,0,0,11,0,1,5
22,7,20,1,3,0,9,0,0,5
37,10,30,4,15,4,14,0,0,5
42,10,40,1,15,0,7,0,1,39
45,9,40,1,0,4,13,0,0,5
33,11,40,4,6,0,14,0,1,5
46,11,40,1,6,3,13,0,1,5
24,9,50,1,0,5,2,0,1,5
56,9,40,1,0,6,5,0,0,5
34,10,12,1,15,5,14,0,0,5
50,9,40,1,0,0,13,0,1,5
48,13,50,5,5,0,7,0,1,5
45,7,36,1,3,0,8,0,0,5
41,10,40,4,15,4,9,0,0,5
66,10,24,1,15,0,7,0,1,5
63,15,40,2,4,0,4,0,1,5
35,9,35,1,0,0,3,0,1,5
22,10,40,1,15,5,9,0,0,5
58,10,45,1,15,0,11,0,1,5
24,9,48,1,0,5,3,0,0,5
34,10,6,1,15,4,14,0,0,5
33,14,50,7,2,5,14,0,0,5
33,9,60,8,0,0,2,0,1,5
17,7,15,1,3,5,8,0,0,5
27,13,40,1,5,0,11,0,1,5
20,10,20,5,15,5,9,0,0,5
30,4,40,1,1,4,2,0,1,5
22,13,40,1,5,5,14,0,1,5
20,12,40,1,8,5,8,0,0,5
64,3,45,7,10,4,8,0,0,35
38,13,60,1,5,4,8,3,0,35
46,9,80,6,0,0,9,3,1,5
17,6,20,1,11,5,8,0,1,5
45,2,40,1,14,0,13,0,1,23
27,13,40,1,5,5,7,0,0,5
45,11,30,5,6,4,11,0,0,5
26,9,78,5,0,4,7,0,1,5
44,13,45,7,5,4,14,0,1,5
35,5,40,1,7,5,7,0,0,5
24,9,40,2,0,0,4,0,0,5
56,13,40,1,5,3,14,0,0,5
47,14,40,1,2,4,10,0,1,5
32,13,50,1,5,0,3,0,1,5
55,12,5,2,8,3,4,0,0,5
35,13,50,5,5,0,7,0,1,5
37,9,68,1,0,0,5,0,1,5
33,9,45,1,0,0,11,0,0,5
34,9,50,1,0,4,2,0,1,5
24,10,40,1,15,5,3,0,1,5
25,9,40,1,0,5,9,0,0,5
31,9,45,5,0,5,5,0,1,5
38,11,40,1,6,0,5,0,1,5
30,13,40,1,5,0,11,0,1,23
35,9,32,1,0,0,5,0,1,5
67,13,60,2,5,4,4,0,0,5
34,13,40,1,5,0,14,0,0,5
46,9,40,1,0,0,9,0,0,5
19,10,16,7,15,5,11,0,0,5
26,12,15,1,8,5,8,3,0,5
28,10,40,1,15,5,14,3,1,5
47,10,40,1,15,0,5,0,1,5
49,14,40,7,2,0,9,0,1,22
44,13,40,1,5,0,14,0,1,5
30,9,40,1,0,5,6,0,0,32
18,10,16,1,15,5,8,4,1,5
81,15,24,2,4,0,4,0,1,5
43,10,40,4,15,5,8,0,0,5
35,8,20,1,9,5,12,0,1,5
58,9,72,8,0,0,12,0,1,5
32,13,40,1,5,0,14,4,1,34
40,9,35,1,0,0,2,0,1,5
32,9,40,1,0,5,8,3,0,5
44,9,25,1,0,0,8,0,1,23
25,10,40,1,15,5,11,0,0,5
42,9,40,1,0,4,13,0,1,5
27,9,40,1,0,5,2,0,1,5
62,6,40,2,11,0,4,0,1,5
31,9,40,8,0,5,11,3,1,35
33,13,40,4,5,5,14,3,0,5
50,10,55,8,15,0,5,0,1,5
46,11,60,1,6,0,14,0,1,5
22,12,35,1,8,5,8,0,0,5
52,9,45,1,0,5,8,0,0,5
41,11,40,8,6,4,12,0,1,5
19,8,30,1,9,5,8,0,0,5
45,13,60,7,5,4,7,3,0,5
51,8,99,8,9,0,8,0,1,5
69,12,1,2,8,4,4,0,0,5
45,13,30,8,5,0,14,0,1,5
48,10,50,1,15,4,9,0,0,5
42,9,40,1,0,5,11,0,0,5
19,10,10,4,15,5,9,0,0,5
39,9,70,8,0,0,11,0,1,5
46,9,50,1,0,0,13,0,1,5
36,10,45,1,15,4,14,0,0,5
21,9,35,1,0,5,5,0,1,5
41,15,40,1,4,0,7,0,1,5
17,7,20,1,3,5,8,0,0,5
29,9,40,1,0,0,13,0,1,5
52,10,60,1,15,4,9,0,0,5
33,12,40,1,8,0,11,0,1,23
38,14,35,1,2,5,7,3,0,5
42,13,40,1,5,0,11,0,1,5
24,12,30,4,8,0,9,0,1,5
59,10,60,1,15,0,7,0,1,5
42,9,96,8,0,0,2,0,1,5
54,13,50,8,5,0,5,0,1,5
26,12,40,1,8,3,5,4,0,35
50,9,40,1,0,0,3,0,1,5
42,11,45,1,6,0,8,0,1,5
31,13,30,1,5,2,8,0,0,5
56,9,45,1,0,5,14,0,0,5
28,12,40,7,8,0,9,0,0,5
34,9,45,1,0,0,9,0,1,5
28,9,40,1,0,5,2,0,0,5
41,13,40,1,5,0,5,4,1,35
34,12,65,1,8,0,5,0,1,5
26,14,55,1,2,5,14,0,1,5
25,11,40,1,6,4,9,0,0,5
48,10,40,8,15,0,5,0,1,5
47,10,40,1,15,4,9,0,0,5
17,7,20,1,3,5,8,0,0,5
44,3,40,1,10,0,13,0,1,23
46,10,40,7,15,4,2,0,0,5
32,13,50,2,5,4,4,0,1,5
42,10,40,6,15,0,2,3,1,5
33,13,50,8,5,4,11,0,1,5
61,9,40,1,0,4,8,3,0,5
47,13,40,1,5,0,5,0,1,5
62,6,40,1,11,0,5,3,1,5
62,13,40,8,5,0,7,0,1,5
19,10,40,2,15,5,4,0,0,5
33,13,40,1,5,0,14,0,1,5
39,13,42,7,5,0,14,0,0,5
17,7,10,1,3,5,3,0,1,5
58,10,40,1,15,0,7,0,1,5
35,13,50,5,5,6,14,0,0,5
55,4,40,2,1,4,4,0,0,5
32,10,40,1,15,0,5,0,1,5
19,9,40,5,0,5,11,0,1,5
41,9,40,1,0,0,13,0,1,5
24,9,40,1,0,4,8,0,0,5
52,9,35,2,0,0,4,0,1,5
48,13,40,7,5,0,14,0,1,5
32,10,30,1,15,4,14,0,0,5
47,9,35,7,0,4,9,0,0,5
38,15,40,1,4,0,11,0,0,5
18,9,40,1,0,5,3,3,1,5
25,9,40,1,0,0,5,0,1,5
36,13,32,1,5,0,14,0,0,5
40,11,20,1,6,4,14,0,0,5
56,7,20,8,3,0,5,0,1,5
50,11,40,1,6,4,14,0,0,5
32,9,40,7,0,0,1,0,1,5
41,11,43,1,6,0,5,0,1,5
28,10,52,1,15,5,9,0,0,5
53,10,55,1,15,0,7,0,1,5
26,11,40,2,6,0,4,0,0,5
21,10,20,1,15,5,8,0,1,5
29,9,40,1,0,0,2,0,1,5
43,13,45,5,5,0,11,0,1,5
45,10,45,1,15,0,11,0,1,5
35,5,35,2,7,0,4,0,0,5
36,9,40,1,0,4,14,0,0,5
25,9,50,1,0,5,11,0,0,5
38,10,40,1,15,0,3,3,1,5
30,10,40,7,15,4,9,0,0,5
41,9,40,7,0,0,5,0,1,5
27,10,40,1,15,0,7,0,1,5
64,10,20,1,15,0,7,0,1,5
41,9,45,8,0,0,2,0,1,5
51,3,40,1,10,6,13,0,0,23
61,2,40,7,14,0,8,0,1,23
52,4,16,1,1,4,6,3,0,5
40,12,60,1,8,0,11,0,1,5
20,9,40,1,0,5,3,0,1,5
52,14,40,7,2,0,14,0,1,5
50,10,40,1,15,0,10,0,1,5
49,13,40,1,5,4,7,0,0,5
36,13,40,4,5,5,14,3,0,5
33,14,40,1,2,5,7,0,1,5
40,9,50,1,0,0,14,1,1,5
45,13,50,1,5,0,7,0,1,5
22,10,35,1,15,5,5,0,0,5
47,14,2,1,2,0,14,0,0,5
24,9,30,1,0,5,11,0,1,5
19,10,30,1,15,5,11,0,0,5
40,9,40,1,0,4,5,0,0,5
40,10,50,1,15,5,10,0,0,5
43,15,35,8,4,0,14,2,1,5
63,13,40,7,5,0,2,0,1,40
18,7,20,1,3,5,8,0,0,5
19,2,40,1,14,5,13,0,1,23
49,9,45,8,0,0,7,0,1,5
27,14,45,1,2,0,7,0,1,5
49,14,40,7,2,4,7,0,0,5
60,9,50,1,0,0,5,0,1,5
71,9,40,2,0,0,4,0,1,5
34,9,40,1,0,0,2,0,1,5
29,13,46,1,5,0,14,0,0,5
30,10,44,1,15,0,11,0,1,5
46,9,17,1,0,5,3,0,1,5
32,11,40,8,6,0,5,0,1,5
25,9,75,1,0,5,5,0,1,5
